2023-12-05 14:03:12,309 INFO    StreamThr :15473 [internal.py:wandb_internal():86] W&B internal server running at pid: 15473, started at: 2023-12-05 14:03:12.308993
2023-12-05 14:03:12,310 DEBUG   HandlerThread:15473 [handler.py:handle_request():146] handle_request: status
2023-12-05 14:03:12,315 INFO    WriterThread:15473 [datastore.py:open_for_write():85] open: /media/stefania/A650A6F450A6C9FF/Work/RUG/Master/MA Thesis/pixel-semantic/scripts/visualization/wandb/run-20231205_140312-1by4k7gg/run-1by4k7gg.wandb
2023-12-05 14:03:12,315 DEBUG   SenderThread:15473 [sender.py:send():380] send: header
2023-12-05 14:03:12,345 DEBUG   SenderThread:15473 [sender.py:send():380] send: run
2023-12-05 14:03:12,728 INFO    SenderThread:15473 [dir_watcher.py:__init__():211] watching files in: /media/stefania/A650A6F450A6C9FF/Work/RUG/Master/MA Thesis/pixel-semantic/scripts/visualization/wandb/run-20231205_140312-1by4k7gg/files
2023-12-05 14:03:12,728 INFO    SenderThread:15473 [sender.py:_start_run_threads():1122] run started: 1by4k7gg with start time 1701781392.309194
2023-12-05 14:03:12,741 DEBUG   HandlerThread:15473 [handler.py:handle_request():146] handle_request: check_version
2023-12-05 14:03:12,741 DEBUG   SenderThread:15473 [sender.py:send_request():407] send_request: check_version
2023-12-05 14:03:12,837 DEBUG   HandlerThread:15473 [handler.py:handle_request():146] handle_request: run_start
2023-12-05 14:03:12,844 DEBUG   HandlerThread:15473 [system_info.py:__init__():32] System info init
2023-12-05 14:03:12,844 DEBUG   HandlerThread:15473 [system_info.py:__init__():47] System info init done
2023-12-05 14:03:12,844 INFO    HandlerThread:15473 [system_monitor.py:start():194] Starting system monitor
2023-12-05 14:03:12,844 INFO    SystemMonitor:15473 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-05 14:03:12,845 INFO    HandlerThread:15473 [system_monitor.py:probe():214] Collecting system info
2023-12-05 14:03:12,845 INFO    SystemMonitor:15473 [interfaces.py:start():190] Started cpu monitoring
2023-12-05 14:03:12,845 INFO    SystemMonitor:15473 [interfaces.py:start():190] Started disk monitoring
2023-12-05 14:03:12,846 INFO    SystemMonitor:15473 [interfaces.py:start():190] Started gpu monitoring
2023-12-05 14:03:12,846 INFO    SystemMonitor:15473 [interfaces.py:start():190] Started memory monitoring
2023-12-05 14:03:12,846 INFO    SystemMonitor:15473 [interfaces.py:start():190] Started network monitoring
2023-12-05 14:03:12,856 DEBUG   HandlerThread:15473 [system_info.py:probe():196] Probing system
2023-12-05 14:03:12,859 DEBUG   HandlerThread:15473 [system_info.py:_probe_git():181] Probing git
2023-12-05 14:03:12,876 DEBUG   HandlerThread:15473 [system_info.py:_probe_git():189] Probing git done
2023-12-05 14:03:12,876 DEBUG   HandlerThread:15473 [system_info.py:probe():244] Probing system done
